;Number of Data;Title;Authors;Source;Year;T (K);p (kPa);C2H6;C3H8;C4H10;CO2;H2O in Hydrate;Nonpolar Liquid;N2;H2O in Aqueous Liquid;Vapor;H2O in Hydrate sII;H2O in Hydrate sI;Ice;CH4;H2S
2578;Dataset 552;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;275.1;7324.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2579;Dataset 552;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;276.3;8458.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2580;Dataset 552;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;277.2;9550.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2581;Dataset 553;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;274.4;3074.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2582;Dataset 553;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;276.0;3753.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2583;Dataset 553;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;278.1;4822.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2584;Dataset 553;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;280.2;6561.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2585;Dataset 553;Experimental Studies on Hydrate Equilibrium Carbon Dioxide and Its Systems;Olsen, B.[Broch], Majumdar, A. J. and Bishnoi, P. R.[P. Raj];Int. J. The Soc. of Mat. Eng. for Resources 7, 17-23;1999;281.1;7266.0;0;0;0;1;1;0;1;1;1;0;0;0;0;0
2586;Dataset 1052;Solid Gas Hydrates;Von Stackelberg, M.;Die Naturwissenschaften 36(12), 359-362;1949;273.5;101.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2587;Dataset 1052;Solid Gas Hydrates;Von Stackelberg, M.;Die Naturwissenschaften 36(12), 359-362;1949;273.2;97.5;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2588;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.8;93.1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2589;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;277.6;157.2;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2590;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;283.2;279.9;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2591;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;288.7;499.2;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2592;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;294.3;890.1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2593;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;299.8;1596.1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2594;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2595;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.8;93.1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2596;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;285.2;344.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2597;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;291.8;689.5;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2598;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;295.7;1034.2;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2599;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;298.5;1379.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2600;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;300.5;1723.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2601;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.0;2068.4;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2602;Dataset 16;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2603;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;255.4;44.1;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2604;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;258.2;50.3;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2605;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;260.9;56.5;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2606;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;263.7;64.1;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2607;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;266.5;72.4;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2608;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;269.3;81.4;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2609;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.0;90.3;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2610;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.8;93.1;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2611;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;250.5;34.5;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2612;Dataset 17;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;265.3;68.9;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2613;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2614;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;303.2;7825.5;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2615;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;303.7;14189.4;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2616;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;304.3;20953.2;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2617;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;304.8;27841.0;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2618;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;305.4;35066.7;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2619;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2620;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.8;3447.4;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2621;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;303.0;6894.8;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2622;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;303.4;10342.1;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2623;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;303.7;13789.5;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2624;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;304.0;17236.9;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2625;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;304.3;20684.3;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2626;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;304.5;24131.7;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2627;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;304.8;27579.0;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2628;Dataset 18;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;305.1;31026.4;0;0;0;0;1;1;0;1;0;0;0;0;0;1
2629;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;260.9;730.8;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2630;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;266.5;870.1;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2631;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.0;1027.3;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2632;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;277.6;1201.8;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2633;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;283.2;1393.4;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2634;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;288.7;1467.2;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2635;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;294.3;1838.8;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2636;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;299.8;2097.4;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2637;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2638;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;259.2;689.5;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2639;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.3;1034.2;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2640;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;282.7;1379.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2641;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;291.6;1723.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2642;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;299.2;2068.4;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2643;Dataset 19;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2644;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2645;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;305.4;2380.1;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2646;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;310.9;2689.6;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2647;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;316.5;3030.2;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2648;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;322.0;3403.3;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2649;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;327.6;3810.0;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2650;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;333.2;4251.3;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2651;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;338.7;4727.0;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2652;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;344.3;5235.9;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2653;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;349.8;5776.4;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2654;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;355.4;6351.5;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2655;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;360.9;6985.8;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2656;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;366.5;7697.3;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2657;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;372.0;8671.5;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2658;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2238.7;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2659;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-27;1952;312.0;2757.9;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2660;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-28;1952;322.7;3447.4;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2661;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-29;1952;331.7;4136.9;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2662;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-30;1952;339.9;4826.3;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2663;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-31;1952;347.3;5515.8;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2664;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-32;1952;354.0;6205.3;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2665;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-33;1952;360.2;6894.8;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2666;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-34;1952;365.6;7584.2;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2667;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-35;1952;370.0;8273.7;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2668;Dataset 20;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-36;1952;373.2;8963.2;0;0;0;0;0;1;0;1;1;0;0;0;0;1
2669;Dataset 21;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;272.8;93.1;0;0;0;0;0;0;0;1;1;0;1;1;0;1
2670;Dataset 22;Phase Behavior in the Hydrogen Sulfide-Water System;Selleck, F. T., Carmichael, L. T. and Sage, B. H.;Ind. Eng. Chem. 44, 2219-26;1952;302.7;2239.0;0;0;0;0;1;1;0;1;1;0;0;0;0;1
2671;Dataset 221;Thermodynamic properties of gas hydrates: II phase equilibria in the system hydrogen sulfide - propane - water at -3!31c;Platteeuw, J. C. and Van der Waals, J. H.;Recl. Trav. Chim. Pays-Bas 78, 126-33;1959;270.15;87.1395;0;0;0;0;0;0;0;0;1;0;1;1;0;1
2672;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;302.55;2230.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2673;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;303.85;2290.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2674;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;312.75;2800.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2675;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;316.55;3050.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2676;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;322.85;3500.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2677;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;332.95;4250.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2678;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;335.35;4450.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2679;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;347.55;5580.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2680;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;351.35;5970.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2681;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;353.35;6200.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2682;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;359.65;6860.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2683;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;363.95;7460.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
2684;Dataset 311;Phase Equilibrium in the System Water-Hydrogen Sulphide: Experimental Determination of the LLV Locus;Carroll, J. J.[John J.] and Mather, A. E.[Alan E.];Can. J. Chem. Eng. 67, 468 ( - 470);1989;370.25;8170.0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
